areaCode,areaName,areaType,date,newAdmissionsRollingRate
N92000002,Northern Ireland,nation,2022-10-06,4.6
N92000002,Northern Ireland,nation,2022-10-05,4.6
N92000002,Northern Ireland,nation,2022-10-04,4.3
N92000002,Northern Ireland,nation,2022-10-03,3.9
N92000002,Northern Ireland,nation,2022-10-02,4.1
N92000002,Northern Ireland,nation,2022-10-01,4.2
N92000002,Northern Ireland,nation,2022-09-30,4.1
N92000002,Northern Ireland,nation,2022-09-29,4.2
N92000002,Northern Ireland,nation,2022-09-28,4.1
N92000002,Northern Ireland,nation,2022-09-27,3.9
N92000002,Northern Ireland,nation,2022-09-26,3.8
N92000002,Northern Ireland,nation,2022-09-25,3.5
N92000002,Northern Ireland,nation,2022-09-24,3.7
N92000002,Northern Ireland,nation,2022-09-23,3.5
N92000002,Northern Ireland,nation,2022-09-22,3.3
N92000002,Northern Ireland,nation,2022-09-21,3.1
N92000002,Northern Ireland,nation,2022-09-20,3.1
N92000002,Northern Ireland,nation,2022-09-19,3.1
N92000002,Northern Ireland,nation,2022-09-18,2.8
N92000002,Northern Ireland,nation,2022-09-17,2.5
N92000002,Northern Ireland,nation,2022-09-16,2.4
N92000002,Northern Ireland,nation,2022-09-15,2.3
N92000002,Northern Ireland,nation,2022-09-14,2.4
N92000002,Northern Ireland,nation,2022-09-13,2.5
N92000002,Northern Ireland,nation,2022-09-12,2.8
N92000002,Northern Ireland,nation,2022-09-11,3.2
N92000002,Northern Ireland,nation,2022-09-10,3.2
N92000002,Northern Ireland,nation,2022-09-09,3.2
N92000002,Northern Ireland,nation,2022-09-08,3.2
N92000002,Northern Ireland,nation,2022-09-07,3.4
N92000002,Northern Ireland,nation,2022-09-06,3.1
N92000002,Northern Ireland,nation,2022-09-05,2.6
N92000002,Northern Ireland,nation,2022-09-04,2.4
N92000002,Northern Ireland,nation,2022-09-03,2.6
N92000002,Northern Ireland,nation,2022-09-02,2.7
N92000002,Northern Ireland,nation,2022-09-01,2.7
N92000002,Northern Ireland,nation,2022-08-31,2.8
N92000002,Northern Ireland,nation,2022-08-30,3.0
N92000002,Northern Ireland,nation,2022-08-29,3.1
N92000002,Northern Ireland,nation,2022-08-28,3.1
N92000002,Northern Ireland,nation,2022-08-27,3.2
N92000002,Northern Ireland,nation,2022-08-26,3.1
N92000002,Northern Ireland,nation,2022-08-25,3.1
N92000002,Northern Ireland,nation,2022-08-24,2.7
N92000002,Northern Ireland,nation,2022-08-23,2.5
N92000002,Northern Ireland,nation,2022-08-22,2.6
N92000002,Northern Ireland,nation,2022-08-21,2.7
N92000002,Northern Ireland,nation,2022-08-20,2.8
N92000002,Northern Ireland,nation,2022-08-19,3.1
N92000002,Northern Ireland,nation,2022-08-18,3.2
N92000002,Northern Ireland,nation,2022-08-17,3.7
N92000002,Northern Ireland,nation,2022-08-16,4.2
N92000002,Northern Ireland,nation,2022-08-15,4.2
N92000002,Northern Ireland,nation,2022-08-14,4.3
N92000002,Northern Ireland,nation,2022-08-13,4.2
N92000002,Northern Ireland,nation,2022-08-12,4.2
N92000002,Northern Ireland,nation,2022-08-11,4.1
N92000002,Northern Ireland,nation,2022-08-10,3.7
N92000002,Northern Ireland,nation,2022-08-09,3.8
N92000002,Northern Ireland,nation,2022-08-08,3.9
N92000002,Northern Ireland,nation,2022-08-07,3.6
N92000002,Northern Ireland,nation,2022-08-06,3.9
N92000002,Northern Ireland,nation,2022-08-05,4.2
N92000002,Northern Ireland,nation,2022-08-04,4.3
N92000002,Northern Ireland,nation,2022-08-03,4.2
N92000002,Northern Ireland,nation,2022-08-02,4.2
N92000002,Northern Ireland,nation,2022-08-01,4.4
N92000002,Northern Ireland,nation,2022-07-31,4.9
N92000002,Northern Ireland,nation,2022-07-30,5.0
N92000002,Northern Ireland,nation,2022-07-29,4.6
N92000002,Northern Ireland,nation,2022-07-28,5.2
N92000002,Northern Ireland,nation,2022-07-27,5.5
N92000002,Northern Ireland,nation,2022-07-26,6.2
N92000002,Northern Ireland,nation,2022-07-25,6.8
N92000002,Northern Ireland,nation,2022-07-24,7.9
N92000002,Northern Ireland,nation,2022-07-23,7.6
N92000002,Northern Ireland,nation,2022-07-22,8.1
N92000002,Northern Ireland,nation,2022-07-21,8.7
N92000002,Northern Ireland,nation,2022-07-20,9.2
N92000002,Northern Ireland,nation,2022-07-19,9.1
N92000002,Northern Ireland,nation,2022-07-18,9.1
N92000002,Northern Ireland,nation,2022-07-17,8.7
N92000002,Northern Ireland,nation,2022-07-16,10.2
N92000002,Northern Ireland,nation,2022-07-15,10.8
N92000002,Northern Ireland,nation,2022-07-14,10.8
N92000002,Northern Ireland,nation,2022-07-13,10.9
N92000002,Northern Ireland,nation,2022-07-12,11.4
N92000002,Northern Ireland,nation,2022-07-11,11.9
N92000002,Northern Ireland,nation,2022-07-10,12.1
N92000002,Northern Ireland,nation,2022-07-09,11.8
N92000002,Northern Ireland,nation,2022-07-08,12.0
N92000002,Northern Ireland,nation,2022-07-07,11.3
N92000002,Northern Ireland,nation,2022-07-06,11.6
N92000002,Northern Ireland,nation,2022-07-05,11.3
N92000002,Northern Ireland,nation,2022-07-04,10.6
N92000002,Northern Ireland,nation,2022-07-03,10.0
N92000002,Northern Ireland,nation,2022-07-02,9.1
N92000002,Northern Ireland,nation,2022-07-01,8.6
N92000002,Northern Ireland,nation,2022-06-30,9.0
N92000002,Northern Ireland,nation,2022-06-29,8.3
N92000002,Northern Ireland,nation,2022-06-28,7.8
N92000002,Northern Ireland,nation,2022-06-27,8.2
N92000002,Northern Ireland,nation,2022-06-26,7.9
N92000002,Northern Ireland,nation,2022-06-25,8.0
N92000002,Northern Ireland,nation,2022-06-24,7.3
N92000002,Northern Ireland,nation,2022-06-23,6.8
N92000002,Northern Ireland,nation,2022-06-22,6.5
N92000002,Northern Ireland,nation,2022-06-21,6.6
N92000002,Northern Ireland,nation,2022-06-20,6.0
N92000002,Northern Ireland,nation,2022-06-19,5.8
N92000002,Northern Ireland,nation,2022-06-18,5.2
N92000002,Northern Ireland,nation,2022-06-17,5.4
N92000002,Northern Ireland,nation,2022-06-16,5.5
N92000002,Northern Ireland,nation,2022-06-15,5.1
N92000002,Northern Ireland,nation,2022-06-14,4.5
N92000002,Northern Ireland,nation,2022-06-13,4.8
N92000002,Northern Ireland,nation,2022-06-12,4.7
N92000002,Northern Ireland,nation,2022-06-11,4.8
N92000002,Northern Ireland,nation,2022-06-10,4.4
N92000002,Northern Ireland,nation,2022-06-09,4.0
N92000002,Northern Ireland,nation,2022-06-08,3.6
N92000002,Northern Ireland,nation,2022-06-07,3.7
N92000002,Northern Ireland,nation,2022-06-06,2.9
N92000002,Northern Ireland,nation,2022-06-05,2.6
N92000002,Northern Ireland,nation,2022-06-04,2.2
N92000002,Northern Ireland,nation,2022-06-03,2.1
N92000002,Northern Ireland,nation,2022-06-02,2.0
N92000002,Northern Ireland,nation,2022-06-01,2.0
N92000002,Northern Ireland,nation,2022-05-31,1.6
N92000002,Northern Ireland,nation,2022-05-30,1.5
N92000002,Northern Ireland,nation,2022-05-29,1.9
N92000002,Northern Ireland,nation,2022-05-28,2.3
N92000002,Northern Ireland,nation,2022-05-27,2.2
N92000002,Northern Ireland,nation,2022-05-26,2.1
N92000002,Northern Ireland,nation,2022-05-25,2.2
N92000002,Northern Ireland,nation,2022-05-24,2.3
N92000002,Northern Ireland,nation,2022-05-23,2.3
N92000002,Northern Ireland,nation,2022-05-22,2.2
N92000002,Northern Ireland,nation,2022-05-21,2.1
N92000002,Northern Ireland,nation,2022-05-20,2.3
N92000002,Northern Ireland,nation,2022-05-19,2.4
N92000002,Northern Ireland,nation,2022-05-18,2.4
N92000002,Northern Ireland,nation,2022-05-17,2.2
N92000002,Northern Ireland,nation,2022-05-16,2.5
N92000002,Northern Ireland,nation,2022-05-15,2.2
N92000002,Northern Ireland,nation,2022-05-14,2.1
N92000002,Northern Ireland,nation,2022-05-13,2.1
N92000002,Northern Ireland,nation,2022-05-12,2.1
N92000002,Northern Ireland,nation,2022-05-11,2.0
N92000002,Northern Ireland,nation,2022-05-10,2.1
N92000002,Northern Ireland,nation,2022-05-09,2.0
N92000002,Northern Ireland,nation,2022-05-08,2.0
N92000002,Northern Ireland,nation,2022-05-07,2.1
N92000002,Northern Ireland,nation,2022-05-06,1.8
N92000002,Northern Ireland,nation,2022-05-05,1.8
N92000002,Northern Ireland,nation,2022-05-04,2.2
N92000002,Northern Ireland,nation,2022-05-03,2.2
N92000002,Northern Ireland,nation,2022-05-02,2.5
N92000002,Northern Ireland,nation,2022-05-01,2.7
N92000002,Northern Ireland,nation,2022-04-30,2.8
N92000002,Northern Ireland,nation,2022-04-29,3.1
N92000002,Northern Ireland,nation,2022-04-28,3.3
N92000002,Northern Ireland,nation,2022-04-27,3.7
N92000002,Northern Ireland,nation,2022-04-26,3.6
N92000002,Northern Ireland,nation,2022-04-25,3.6
N92000002,Northern Ireland,nation,2022-04-24,3.6
N92000002,Northern Ireland,nation,2022-04-23,3.6
N92000002,Northern Ireland,nation,2022-04-22,3.6
N92000002,Northern Ireland,nation,2022-04-21,3.8
N92000002,Northern Ireland,nation,2022-04-20,3.9
N92000002,Northern Ireland,nation,2022-04-19,4.3
N92000002,Northern Ireland,nation,2022-04-18,4.4
N92000002,Northern Ireland,nation,2022-04-17,4.7
N92000002,Northern Ireland,nation,2022-04-16,5.3
N92000002,Northern Ireland,nation,2022-04-15,5.4
N92000002,Northern Ireland,nation,2022-04-14,5.7
N92000002,Northern Ireland,nation,2022-04-13,5.5
N92000002,Northern Ireland,nation,2022-04-12,5.9
N92000002,Northern Ireland,nation,2022-04-11,6.5
N92000002,Northern Ireland,nation,2022-04-10,7.1
N92000002,Northern Ireland,nation,2022-04-09,6.9
N92000002,Northern Ireland,nation,2022-04-08,7.5
N92000002,Northern Ireland,nation,2022-04-07,7.9
N92000002,Northern Ireland,nation,2022-04-06,8.1
N92000002,Northern Ireland,nation,2022-04-05,8.1
N92000002,Northern Ireland,nation,2022-04-04,7.6
N92000002,Northern Ireland,nation,2022-04-03,7.6
N92000002,Northern Ireland,nation,2022-04-02,7.8
N92000002,Northern Ireland,nation,2022-04-01,7.8
N92000002,Northern Ireland,nation,2022-03-31,7.9
N92000002,Northern Ireland,nation,2022-03-30,8.5
N92000002,Northern Ireland,nation,2022-03-29,9.2
N92000002,Northern Ireland,nation,2022-03-28,9.8
N92000002,Northern Ireland,nation,2022-03-27,9.6
N92000002,Northern Ireland,nation,2022-03-26,9.8
N92000002,Northern Ireland,nation,2022-03-25,9.7
N92000002,Northern Ireland,nation,2022-03-24,9.8
N92000002,Northern Ireland,nation,2022-03-23,9.4
N92000002,Northern Ireland,nation,2022-03-22,9.1
N92000002,Northern Ireland,nation,2022-03-21,8.7
N92000002,Northern Ireland,nation,2022-03-20,9.0
N92000002,Northern Ireland,nation,2022-03-19,9.0
N92000002,Northern Ireland,nation,2022-03-18,8.9
N92000002,Northern Ireland,nation,2022-03-17,8.9
N92000002,Northern Ireland,nation,2022-03-16,8.9
N92000002,Northern Ireland,nation,2022-03-15,8.8
N92000002,Northern Ireland,nation,2022-03-14,9.2
N92000002,Northern Ireland,nation,2022-03-13,8.9
N92000002,Northern Ireland,nation,2022-03-12,9.1
N92000002,Northern Ireland,nation,2022-03-11,9.3
N92000002,Northern Ireland,nation,2022-03-10,9.7
N92000002,Northern Ireland,nation,2022-03-09,10.0
N92000002,Northern Ireland,nation,2022-03-08,10.3
N92000002,Northern Ireland,nation,2022-03-07,10.1
N92000002,Northern Ireland,nation,2022-03-06,10.6
N92000002,Northern Ireland,nation,2022-03-05,10.3
N92000002,Northern Ireland,nation,2022-03-04,10.7
N92000002,Northern Ireland,nation,2022-03-03,9.8
N92000002,Northern Ireland,nation,2022-03-02,9.1
N92000002,Northern Ireland,nation,2022-03-01,8.9
N92000002,Northern Ireland,nation,2022-02-28,8.5
N92000002,Northern Ireland,nation,2022-02-27,8.2
N92000002,Northern Ireland,nation,2022-02-26,8.7
N92000002,Northern Ireland,nation,2022-02-25,9.1
N92000002,Northern Ireland,nation,2022-02-24,9.3
N92000002,Northern Ireland,nation,2022-02-23,9.9
N92000002,Northern Ireland,nation,2022-02-22,10.8
N92000002,Northern Ireland,nation,2022-02-21,11.0
N92000002,Northern Ireland,nation,2022-02-20,10.9
N92000002,Northern Ireland,nation,2022-02-19,10.7
N92000002,Northern Ireland,nation,2022-02-18,10.3
N92000002,Northern Ireland,nation,2022-02-17,10.3
N92000002,Northern Ireland,nation,2022-02-16,10.2
N92000002,Northern Ireland,nation,2022-02-15,9.9
N92000002,Northern Ireland,nation,2022-02-14,10.2
N92000002,Northern Ireland,nation,2022-02-13,10.5
N92000002,Northern Ireland,nation,2022-02-12,10.1
N92000002,Northern Ireland,nation,2022-02-11,9.7
N92000002,Northern Ireland,nation,2022-02-10,9.7
N92000002,Northern Ireland,nation,2022-02-09,9.8
N92000002,Northern Ireland,nation,2022-02-08,9.2
N92000002,Northern Ireland,nation,2022-02-07,8.9
N92000002,Northern Ireland,nation,2022-02-06,8.9
N92000002,Northern Ireland,nation,2022-02-05,9.2
N92000002,Northern Ireland,nation,2022-02-04,8.8
N92000002,Northern Ireland,nation,2022-02-03,8.1
N92000002,Northern Ireland,nation,2022-02-02,7.8
N92000002,Northern Ireland,nation,2022-02-01,7.9
N92000002,Northern Ireland,nation,2022-01-31,7.8
N92000002,Northern Ireland,nation,2022-01-30,7.4
N92000002,Northern Ireland,nation,2022-01-29,7.5
N92000002,Northern Ireland,nation,2022-01-28,7.6
N92000002,Northern Ireland,nation,2022-01-27,8.5
N92000002,Northern Ireland,nation,2022-01-26,8.7
N92000002,Northern Ireland,nation,2022-01-25,8.0
N92000002,Northern Ireland,nation,2022-01-24,8.4
N92000002,Northern Ireland,nation,2022-01-23,8.6
N92000002,Northern Ireland,nation,2022-01-22,8.3
N92000002,Northern Ireland,nation,2022-01-21,8.8
N92000002,Northern Ireland,nation,2022-01-20,8.4
N92000002,Northern Ireland,nation,2022-01-19,8.9
N92000002,Northern Ireland,nation,2022-01-18,9.4
N92000002,Northern Ireland,nation,2022-01-17,9.5
N92000002,Northern Ireland,nation,2022-01-16,10.7
N92000002,Northern Ireland,nation,2022-01-15,11.2
N92000002,Northern Ireland,nation,2022-01-14,11.4
N92000002,Northern Ireland,nation,2022-01-13,11.6
N92000002,Northern Ireland,nation,2022-01-12,12.1
N92000002,Northern Ireland,nation,2022-01-11,12.4
N92000002,Northern Ireland,nation,2022-01-10,12.7
N92000002,Northern Ireland,nation,2022-01-09,12.1
N92000002,Northern Ireland,nation,2022-01-08,11.7
N92000002,Northern Ireland,nation,2022-01-07,11.7
N92000002,Northern Ireland,nation,2022-01-06,12.3
N92000002,Northern Ireland,nation,2022-01-05,11.8
N92000002,Northern Ireland,nation,2022-01-04,12.3
N92000002,Northern Ireland,nation,2022-01-03,11.4
N92000002,Northern Ireland,nation,2022-01-02,11.2
N92000002,Northern Ireland,nation,2022-01-01,11.1
N92000002,Northern Ireland,nation,2021-12-31,10.4
N92000002,Northern Ireland,nation,2021-12-30,9.6
N92000002,Northern Ireland,nation,2021-12-29,8.9
N92000002,Northern Ireland,nation,2021-12-28,7.8
N92000002,Northern Ireland,nation,2021-12-27,7.4
N92000002,Northern Ireland,nation,2021-12-26,6.5
N92000002,Northern Ireland,nation,2021-12-25,6.2
N92000002,Northern Ireland,nation,2021-12-24,6.1
N92000002,Northern Ireland,nation,2021-12-23,5.7
N92000002,Northern Ireland,nation,2021-12-22,5.7
N92000002,Northern Ireland,nation,2021-12-21,5.5
N92000002,Northern Ireland,nation,2021-12-20,5.7
N92000002,Northern Ireland,nation,2021-12-19,6.0
N92000002,Northern Ireland,nation,2021-12-18,6.4
N92000002,Northern Ireland,nation,2021-12-17,6.7
N92000002,Northern Ireland,nation,2021-12-16,6.9
N92000002,Northern Ireland,nation,2021-12-15,6.8
N92000002,Northern Ireland,nation,2021-12-14,7.2
N92000002,Northern Ireland,nation,2021-12-13,7.3
N92000002,Northern Ireland,nation,2021-12-12,7.8
N92000002,Northern Ireland,nation,2021-12-11,7.7
N92000002,Northern Ireland,nation,2021-12-10,7.6
N92000002,Northern Ireland,nation,2021-12-09,7.9
N92000002,Northern Ireland,nation,2021-12-08,8.2
N92000002,Northern Ireland,nation,2021-12-07,7.6
N92000002,Northern Ireland,nation,2021-12-06,8.2
N92000002,Northern Ireland,nation,2021-12-05,7.8
N92000002,Northern Ireland,nation,2021-12-04,7.9
N92000002,Northern Ireland,nation,2021-12-03,7.5
N92000002,Northern Ireland,nation,2021-12-02,7.2
N92000002,Northern Ireland,nation,2021-12-01,6.9
N92000002,Northern Ireland,nation,2021-11-30,7.2
N92000002,Northern Ireland,nation,2021-11-29,6.6
N92000002,Northern Ireland,nation,2021-11-28,6.9
N92000002,Northern Ireland,nation,2021-11-27,6.5
N92000002,Northern Ireland,nation,2021-11-26,7.0
N92000002,Northern Ireland,nation,2021-11-25,7.4
N92000002,Northern Ireland,nation,2021-11-24,7.7
N92000002,Northern Ireland,nation,2021-11-23,7.9
N92000002,Northern Ireland,nation,2021-11-22,7.6
N92000002,Northern Ireland,nation,2021-11-21,7.6
N92000002,Northern Ireland,nation,2021-11-20,7.9
N92000002,Northern Ireland,nation,2021-11-19,8.2
N92000002,Northern Ireland,nation,2021-11-18,7.9
N92000002,Northern Ireland,nation,2021-11-17,7.5
N92000002,Northern Ireland,nation,2021-11-16,7.6
N92000002,Northern Ireland,nation,2021-11-15,8.2
N92000002,Northern Ireland,nation,2021-11-14,8.1
N92000002,Northern Ireland,nation,2021-11-13,8.0
N92000002,Northern Ireland,nation,2021-11-12,7.6
N92000002,Northern Ireland,nation,2021-11-11,7.8
N92000002,Northern Ireland,nation,2021-11-10,7.9
N92000002,Northern Ireland,nation,2021-11-09,7.6
N92000002,Northern Ireland,nation,2021-11-08,7.9
N92000002,Northern Ireland,nation,2021-11-07,7.8
N92000002,Northern Ireland,nation,2021-11-06,8.0
N92000002,Northern Ireland,nation,2021-11-05,7.9
N92000002,Northern Ireland,nation,2021-11-04,7.6
N92000002,Northern Ireland,nation,2021-11-03,8.1
N92000002,Northern Ireland,nation,2021-11-02,8.6
N92000002,Northern Ireland,nation,2021-11-01,8.2
N92000002,Northern Ireland,nation,2021-10-31,8.7
N92000002,Northern Ireland,nation,2021-10-30,8.3
N92000002,Northern Ireland,nation,2021-10-29,8.5
N92000002,Northern Ireland,nation,2021-10-28,8.4
N92000002,Northern Ireland,nation,2021-10-27,8.2
N92000002,Northern Ireland,nation,2021-10-26,7.8
N92000002,Northern Ireland,nation,2021-10-25,8.3
N92000002,Northern Ireland,nation,2021-10-24,8.3
N92000002,Northern Ireland,nation,2021-10-23,9.0
N92000002,Northern Ireland,nation,2021-10-22,8.7
N92000002,Northern Ireland,nation,2021-10-21,8.9
N92000002,Northern Ireland,nation,2021-10-20,8.5
N92000002,Northern Ireland,nation,2021-10-19,8.4
N92000002,Northern Ireland,nation,2021-10-18,8.2
N92000002,Northern Ireland,nation,2021-10-17,8.0
N92000002,Northern Ireland,nation,2021-10-16,7.1
N92000002,Northern Ireland,nation,2021-10-15,7.5
N92000002,Northern Ireland,nation,2021-10-14,7.7
N92000002,Northern Ireland,nation,2021-10-13,8.3
N92000002,Northern Ireland,nation,2021-10-12,8.6
N92000002,Northern Ireland,nation,2021-10-11,8.4
N92000002,Northern Ireland,nation,2021-10-10,8.5
N92000002,Northern Ireland,nation,2021-10-09,8.8
N92000002,Northern Ireland,nation,2021-10-08,8.5
N92000002,Northern Ireland,nation,2021-10-07,8.6
N92000002,Northern Ireland,nation,2021-10-06,7.9
N92000002,Northern Ireland,nation,2021-10-05,7.6
N92000002,Northern Ireland,nation,2021-10-04,7.3
N92000002,Northern Ireland,nation,2021-10-03,7.4
N92000002,Northern Ireland,nation,2021-10-02,7.4
N92000002,Northern Ireland,nation,2021-10-01,7.4
N92000002,Northern Ireland,nation,2021-09-30,6.9
N92000002,Northern Ireland,nation,2021-09-29,7.3
N92000002,Northern Ireland,nation,2021-09-28,7.3
N92000002,Northern Ireland,nation,2021-09-27,7.7
N92000002,Northern Ireland,nation,2021-09-26,7.8
N92000002,Northern Ireland,nation,2021-09-25,7.6
N92000002,Northern Ireland,nation,2021-09-24,7.4
N92000002,Northern Ireland,nation,2021-09-23,7.9
N92000002,Northern Ireland,nation,2021-09-22,8.0
N92000002,Northern Ireland,nation,2021-09-21,8.4
N92000002,Northern Ireland,nation,2021-09-20,8.1
N92000002,Northern Ireland,nation,2021-09-19,8.2
N92000002,Northern Ireland,nation,2021-09-18,8.7
N92000002,Northern Ireland,nation,2021-09-17,9.2
N92000002,Northern Ireland,nation,2021-09-16,9.1
N92000002,Northern Ireland,nation,2021-09-15,9.7
N92000002,Northern Ireland,nation,2021-09-14,10.5
N92000002,Northern Ireland,nation,2021-09-13,11.4
N92000002,Northern Ireland,nation,2021-09-12,12.0
N92000002,Northern Ireland,nation,2021-09-11,12.3
N92000002,Northern Ireland,nation,2021-09-10,12.3
N92000002,Northern Ireland,nation,2021-09-09,13.5
N92000002,Northern Ireland,nation,2021-09-08,13.2
N92000002,Northern Ireland,nation,2021-09-07,12.7
