areaCode,areaName,areaType,date,newAdmissions
N92000002,Northern Ireland,nation,2022-10-17,14
N92000002,Northern Ireland,nation,2022-10-16,8
N92000002,Northern Ireland,nation,2022-10-15,18
N92000002,Northern Ireland,nation,2022-10-14,13
N92000002,Northern Ireland,nation,2022-10-13,11
N92000002,Northern Ireland,nation,2022-10-12,13
N92000002,Northern Ireland,nation,2022-10-11,17
N92000002,Northern Ireland,nation,2022-10-10,8
N92000002,Northern Ireland,nation,2022-10-09,11
N92000002,Northern Ireland,nation,2022-10-08,17
N92000002,Northern Ireland,nation,2022-10-07,14
N92000002,Northern Ireland,nation,2022-10-06,14
N92000002,Northern Ireland,nation,2022-10-05,17
N92000002,Northern Ireland,nation,2022-10-04,17
N92000002,Northern Ireland,nation,2022-10-03,11
N92000002,Northern Ireland,nation,2022-10-02,5
N92000002,Northern Ireland,nation,2022-10-01,12
N92000002,Northern Ireland,nation,2022-09-30,11
N92000002,Northern Ireland,nation,2022-09-29,14
N92000002,Northern Ireland,nation,2022-09-28,11
N92000002,Northern Ireland,nation,2022-09-27,9
N92000002,Northern Ireland,nation,2022-09-26,15
N92000002,Northern Ireland,nation,2022-09-25,8
N92000002,Northern Ireland,nation,2022-09-24,10
N92000002,Northern Ireland,nation,2022-09-23,13
N92000002,Northern Ireland,nation,2022-09-22,11
N92000002,Northern Ireland,nation,2022-09-21,8
N92000002,Northern Ireland,nation,2022-09-20,7
N92000002,Northern Ireland,nation,2022-09-19,10
N92000002,Northern Ireland,nation,2022-09-18,12
N92000002,Northern Ireland,nation,2022-09-17,6
N92000002,Northern Ireland,nation,2022-09-16,9
N92000002,Northern Ireland,nation,2022-09-15,7
N92000002,Northern Ireland,nation,2022-09-14,8
N92000002,Northern Ireland,nation,2022-09-13,7
N92000002,Northern Ireland,nation,2022-09-12,5
N92000002,Northern Ireland,nation,2022-09-11,5
N92000002,Northern Ireland,nation,2022-09-10,4
N92000002,Northern Ireland,nation,2022-09-09,8
N92000002,Northern Ireland,nation,2022-09-08,9
N92000002,Northern Ireland,nation,2022-09-07,10
N92000002,Northern Ireland,nation,2022-09-06,13
N92000002,Northern Ireland,nation,2022-09-05,11
N92000002,Northern Ireland,nation,2022-09-04,5
N92000002,Northern Ireland,nation,2022-09-03,5
N92000002,Northern Ireland,nation,2022-09-02,7
N92000002,Northern Ireland,nation,2022-09-01,13
N92000002,Northern Ireland,nation,2022-08-31,4
N92000002,Northern Ireland,nation,2022-08-30,5
N92000002,Northern Ireland,nation,2022-08-29,7
N92000002,Northern Ireland,nation,2022-08-28,8
N92000002,Northern Ireland,nation,2022-08-27,7
N92000002,Northern Ireland,nation,2022-08-26,8
N92000002,Northern Ireland,nation,2022-08-25,15
N92000002,Northern Ireland,nation,2022-08-24,7
N92000002,Northern Ireland,nation,2022-08-23,7
N92000002,Northern Ireland,nation,2022-08-22,7
N92000002,Northern Ireland,nation,2022-08-21,9
N92000002,Northern Ireland,nation,2022-08-20,5
N92000002,Northern Ireland,nation,2022-08-19,8
N92000002,Northern Ireland,nation,2022-08-18,8
N92000002,Northern Ireland,nation,2022-08-17,4
N92000002,Northern Ireland,nation,2022-08-16,9
N92000002,Northern Ireland,nation,2022-08-15,9
N92000002,Northern Ireland,nation,2022-08-14,10
N92000002,Northern Ireland,nation,2022-08-13,10
N92000002,Northern Ireland,nation,2022-08-12,11
N92000002,Northern Ireland,nation,2022-08-11,17
N92000002,Northern Ireland,nation,2022-08-10,13
N92000002,Northern Ireland,nation,2022-08-09,9
N92000002,Northern Ireland,nation,2022-08-08,12
N92000002,Northern Ireland,nation,2022-08-07,8
N92000002,Northern Ireland,nation,2022-08-06,9
N92000002,Northern Ireland,nation,2022-08-05,9
N92000002,Northern Ireland,nation,2022-08-04,10
N92000002,Northern Ireland,nation,2022-08-03,15
N92000002,Northern Ireland,nation,2022-08-02,10
N92000002,Northern Ireland,nation,2022-08-01,7
N92000002,Northern Ireland,nation,2022-07-31,13
N92000002,Northern Ireland,nation,2022-07-30,16
N92000002,Northern Ireland,nation,2022-07-29,10
N92000002,Northern Ireland,nation,2022-07-28,9
N92000002,Northern Ireland,nation,2022-07-27,14
N92000002,Northern Ireland,nation,2022-07-26,14
N92000002,Northern Ireland,nation,2022-07-25,17
N92000002,Northern Ireland,nation,2022-07-24,14
N92000002,Northern Ireland,nation,2022-07-23,10
N92000002,Northern Ireland,nation,2022-07-22,20
N92000002,Northern Ireland,nation,2022-07-21,16
N92000002,Northern Ireland,nation,2022-07-20,26
N92000002,Northern Ireland,nation,2022-07-19,26
N92000002,Northern Ireland,nation,2022-07-18,38
N92000002,Northern Ireland,nation,2022-07-17,9
N92000002,Northern Ireland,nation,2022-07-16,19
N92000002,Northern Ireland,nation,2022-07-15,31
N92000002,Northern Ireland,nation,2022-07-14,26
N92000002,Northern Ireland,nation,2022-07-13,24
N92000002,Northern Ireland,nation,2022-07-12,26
N92000002,Northern Ireland,nation,2022-07-11,29
N92000002,Northern Ireland,nation,2022-07-10,38
N92000002,Northern Ireland,nation,2022-07-09,30
N92000002,Northern Ireland,nation,2022-07-08,31
N92000002,Northern Ireland,nation,2022-07-07,29
N92000002,Northern Ireland,nation,2022-07-06,34
N92000002,Northern Ireland,nation,2022-07-05,35
N92000002,Northern Ireland,nation,2022-07-04,33
N92000002,Northern Ireland,nation,2022-07-03,32
N92000002,Northern Ireland,nation,2022-07-02,34
N92000002,Northern Ireland,nation,2022-07-01,17
N92000002,Northern Ireland,nation,2022-06-30,34
N92000002,Northern Ireland,nation,2022-06-29,30
N92000002,Northern Ireland,nation,2022-06-28,20
N92000002,Northern Ireland,nation,2022-06-27,22
N92000002,Northern Ireland,nation,2022-06-26,16
N92000002,Northern Ireland,nation,2022-06-25,24
N92000002,Northern Ireland,nation,2022-06-24,24
N92000002,Northern Ireland,nation,2022-06-23,22
N92000002,Northern Ireland,nation,2022-06-22,19
N92000002,Northern Ireland,nation,2022-06-21,29
N92000002,Northern Ireland,nation,2022-06-20,15
N92000002,Northern Ireland,nation,2022-06-19,19
N92000002,Northern Ireland,nation,2022-06-18,10
N92000002,Northern Ireland,nation,2022-06-17,14
N92000002,Northern Ireland,nation,2022-06-16,18
N92000002,Northern Ireland,nation,2022-06-15,21
N92000002,Northern Ireland,nation,2022-06-14,17
N92000002,Northern Ireland,nation,2022-06-13,10
N92000002,Northern Ireland,nation,2022-06-12,9
N92000002,Northern Ireland,nation,2022-06-11,14
N92000002,Northern Ireland,nation,2022-06-10,15
N92000002,Northern Ireland,nation,2022-06-09,11
N92000002,Northern Ireland,nation,2022-06-08,10
N92000002,Northern Ireland,nation,2022-06-07,22
N92000002,Northern Ireland,nation,2022-06-06,8
N92000002,Northern Ireland,nation,2022-06-05,11
N92000002,Northern Ireland,nation,2022-06-04,7
N92000002,Northern Ireland,nation,2022-06-03,7
N92000002,Northern Ireland,nation,2022-06-02,4
N92000002,Northern Ireland,nation,2022-06-01,12
N92000002,Northern Ireland,nation,2022-05-31,6
N92000002,Northern Ireland,nation,2022-05-30,3
N92000002,Northern Ireland,nation,2022-05-29,2
N92000002,Northern Ireland,nation,2022-05-28,5
N92000002,Northern Ireland,nation,2022-05-27,5
N92000002,Northern Ireland,nation,2022-05-26,4
N92000002,Northern Ireland,nation,2022-05-25,5
N92000002,Northern Ireland,nation,2022-05-24,4
N92000002,Northern Ireland,nation,2022-05-23,11
N92000002,Northern Ireland,nation,2022-05-22,9
N92000002,Northern Ireland,nation,2022-05-21,3
N92000002,Northern Ireland,nation,2022-05-20,3
N92000002,Northern Ireland,nation,2022-05-19,6
N92000002,Northern Ireland,nation,2022-05-18,7
N92000002,Northern Ireland,nation,2022-05-17,4
N92000002,Northern Ireland,nation,2022-05-16,10
N92000002,Northern Ireland,nation,2022-05-15,6
N92000002,Northern Ireland,nation,2022-05-14,8
N92000002,Northern Ireland,nation,2022-05-13,5
N92000002,Northern Ireland,nation,2022-05-12,5
N92000002,Northern Ireland,nation,2022-05-11,4
N92000002,Northern Ireland,nation,2022-05-10,9
N92000002,Northern Ireland,nation,2022-05-09,5
N92000002,Northern Ireland,nation,2022-05-08,3
N92000002,Northern Ireland,nation,2022-05-07,8
N92000002,Northern Ireland,nation,2022-05-06,6
N92000002,Northern Ireland,nation,2022-05-05,2
N92000002,Northern Ireland,nation,2022-05-04,6
N92000002,Northern Ireland,nation,2022-05-03,7
N92000002,Northern Ireland,nation,2022-05-02,5
N92000002,Northern Ireland,nation,2022-05-01,5
N92000002,Northern Ireland,nation,2022-04-30,4
N92000002,Northern Ireland,nation,2022-04-29,6
N92000002,Northern Ireland,nation,2022-04-28,8
N92000002,Northern Ireland,nation,2022-04-27,7
N92000002,Northern Ireland,nation,2022-04-26,13
N92000002,Northern Ireland,nation,2022-04-25,8
N92000002,Northern Ireland,nation,2022-04-24,8
N92000002,Northern Ireland,nation,2022-04-23,8
N92000002,Northern Ireland,nation,2022-04-22,11
N92000002,Northern Ireland,nation,2022-04-21,15
N92000002,Northern Ireland,nation,2022-04-20,6
N92000002,Northern Ireland,nation,2022-04-19,12
N92000002,Northern Ireland,nation,2022-04-18,8
N92000002,Northern Ireland,nation,2022-04-17,9
N92000002,Northern Ireland,nation,2022-04-16,8
N92000002,Northern Ireland,nation,2022-04-15,14
N92000002,Northern Ireland,nation,2022-04-14,16
N92000002,Northern Ireland,nation,2022-04-13,15
N92000002,Northern Ireland,nation,2022-04-12,14
N92000002,Northern Ireland,nation,2022-04-11,14
N92000002,Northern Ireland,nation,2022-04-10,20
N92000002,Northern Ireland,nation,2022-04-09,10
N92000002,Northern Ireland,nation,2022-04-08,19
N92000002,Northern Ireland,nation,2022-04-07,13
N92000002,Northern Ireland,nation,2022-04-06,21
N92000002,Northern Ireland,nation,2022-04-05,27
N92000002,Northern Ireland,nation,2022-04-04,25
N92000002,Northern Ireland,nation,2022-04-03,15
N92000002,Northern Ireland,nation,2022-04-02,23
N92000002,Northern Ireland,nation,2022-04-01,25
N92000002,Northern Ireland,nation,2022-03-31,17
N92000002,Northern Ireland,nation,2022-03-30,21
N92000002,Northern Ireland,nation,2022-03-29,18
N92000002,Northern Ireland,nation,2022-03-28,26
N92000002,Northern Ireland,nation,2022-03-27,17
N92000002,Northern Ireland,nation,2022-03-26,23
N92000002,Northern Ireland,nation,2022-03-25,27
N92000002,Northern Ireland,nation,2022-03-24,30
N92000002,Northern Ireland,nation,2022-03-23,33
N92000002,Northern Ireland,nation,2022-03-22,30
N92000002,Northern Ireland,nation,2022-03-21,22
N92000002,Northern Ireland,nation,2022-03-20,20
N92000002,Northern Ireland,nation,2022-03-19,22
N92000002,Northern Ireland,nation,2022-03-18,28
N92000002,Northern Ireland,nation,2022-03-17,24
N92000002,Northern Ireland,nation,2022-03-16,26
N92000002,Northern Ireland,nation,2022-03-15,23
N92000002,Northern Ireland,nation,2022-03-14,28
N92000002,Northern Ireland,nation,2022-03-13,19
N92000002,Northern Ireland,nation,2022-03-12,20
N92000002,Northern Ireland,nation,2022-03-11,29
N92000002,Northern Ireland,nation,2022-03-10,24
N92000002,Northern Ireland,nation,2022-03-09,23
N92000002,Northern Ireland,nation,2022-03-08,32
N92000002,Northern Ireland,nation,2022-03-07,21
N92000002,Northern Ireland,nation,2022-03-06,24
N92000002,Northern Ireland,nation,2022-03-05,24
N92000002,Northern Ireland,nation,2022-03-04,36
N92000002,Northern Ireland,nation,2022-03-03,29
N92000002,Northern Ireland,nation,2022-03-02,29
N92000002,Northern Ireland,nation,2022-03-01,29
N92000002,Northern Ireland,nation,2022-02-28,29
N92000002,Northern Ireland,nation,2022-02-27,19
N92000002,Northern Ireland,nation,2022-02-26,31
N92000002,Northern Ireland,nation,2022-02-25,20
N92000002,Northern Ireland,nation,2022-02-24,16
N92000002,Northern Ireland,nation,2022-02-23,25
N92000002,Northern Ireland,nation,2022-02-22,21
N92000002,Northern Ireland,nation,2022-02-21,24
N92000002,Northern Ireland,nation,2022-02-20,27
N92000002,Northern Ireland,nation,2022-02-19,39
N92000002,Northern Ireland,nation,2022-02-18,25
N92000002,Northern Ireland,nation,2022-02-17,26
N92000002,Northern Ireland,nation,2022-02-16,43
N92000002,Northern Ireland,nation,2022-02-15,25
N92000002,Northern Ireland,nation,2022-02-14,21
N92000002,Northern Ireland,nation,2022-02-13,24
N92000002,Northern Ireland,nation,2022-02-12,31
N92000002,Northern Ireland,nation,2022-02-11,25
N92000002,Northern Ireland,nation,2022-02-10,25
N92000002,Northern Ireland,nation,2022-02-09,37
N92000002,Northern Ireland,nation,2022-02-08,31
N92000002,Northern Ireland,nation,2022-02-07,26
N92000002,Northern Ireland,nation,2022-02-06,16
N92000002,Northern Ireland,nation,2022-02-05,23
N92000002,Northern Ireland,nation,2022-02-04,26
N92000002,Northern Ireland,nation,2022-02-03,26
N92000002,Northern Ireland,nation,2022-02-02,27
N92000002,Northern Ireland,nation,2022-02-01,24
N92000002,Northern Ireland,nation,2022-01-31,26
N92000002,Northern Ireland,nation,2022-01-30,22
N92000002,Northern Ireland,nation,2022-01-29,15
N92000002,Northern Ireland,nation,2022-01-28,13
N92000002,Northern Ireland,nation,2022-01-27,20
N92000002,Northern Ireland,nation,2022-01-26,30
N92000002,Northern Ireland,nation,2022-01-25,21
N92000002,Northern Ireland,nation,2022-01-24,19
N92000002,Northern Ireland,nation,2022-01-23,25
N92000002,Northern Ireland,nation,2022-01-22,16
N92000002,Northern Ireland,nation,2022-01-21,31
N92000002,Northern Ireland,nation,2022-01-20,23
N92000002,Northern Ireland,nation,2022-01-19,17
N92000002,Northern Ireland,nation,2022-01-18,29
N92000002,Northern Ireland,nation,2022-01-17,22
N92000002,Northern Ireland,nation,2022-01-16,19
N92000002,Northern Ireland,nation,2022-01-15,25
N92000002,Northern Ireland,nation,2022-01-14,24
N92000002,Northern Ireland,nation,2022-01-13,33
N92000002,Northern Ireland,nation,2022-01-12,26
N92000002,Northern Ireland,nation,2022-01-11,32
N92000002,Northern Ireland,nation,2022-01-10,43
N92000002,Northern Ireland,nation,2022-01-09,29
N92000002,Northern Ireland,nation,2022-01-08,30
N92000002,Northern Ireland,nation,2022-01-07,27
N92000002,Northern Ireland,nation,2022-01-06,42
N92000002,Northern Ireland,nation,2022-01-05,32
N92000002,Northern Ireland,nation,2022-01-04,38
N92000002,Northern Ireland,nation,2022-01-03,31
N92000002,Northern Ireland,nation,2022-01-02,21
N92000002,Northern Ireland,nation,2022-01-01,31
N92000002,Northern Ireland,nation,2021-12-31,39
N92000002,Northern Ireland,nation,2021-12-30,32
N92000002,Northern Ireland,nation,2021-12-29,42
N92000002,Northern Ireland,nation,2021-12-28,20
N92000002,Northern Ireland,nation,2021-12-27,28
N92000002,Northern Ireland,nation,2021-12-26,19
N92000002,Northern Ireland,nation,2021-12-25,18
N92000002,Northern Ireland,nation,2021-12-24,23
N92000002,Northern Ireland,nation,2021-12-23,18
N92000002,Northern Ireland,nation,2021-12-22,21
N92000002,Northern Ireland,nation,2021-12-21,14
N92000002,Northern Ireland,nation,2021-12-20,11
N92000002,Northern Ireland,nation,2021-12-19,12
N92000002,Northern Ireland,nation,2021-12-18,16
N92000002,Northern Ireland,nation,2021-12-17,16
N92000002,Northern Ireland,nation,2021-12-16,18
N92000002,Northern Ireland,nation,2021-12-15,18
N92000002,Northern Ireland,nation,2021-12-14,17
N92000002,Northern Ireland,nation,2021-12-13,16
N92000002,Northern Ireland,nation,2021-12-12,21
N92000002,Northern Ireland,nation,2021-12-11,21
N92000002,Northern Ireland,nation,2021-12-10,19
N92000002,Northern Ireland,nation,2021-12-09,17
N92000002,Northern Ireland,nation,2021-12-08,26
N92000002,Northern Ireland,nation,2021-12-07,19
N92000002,Northern Ireland,nation,2021-12-06,24
N92000002,Northern Ireland,nation,2021-12-05,20
N92000002,Northern Ireland,nation,2021-12-04,20
N92000002,Northern Ireland,nation,2021-12-03,24
N92000002,Northern Ireland,nation,2021-12-02,23
N92000002,Northern Ireland,nation,2021-12-01,14
N92000002,Northern Ireland,nation,2021-11-30,30
N92000002,Northern Ireland,nation,2021-11-29,17
N92000002,Northern Ireland,nation,2021-11-28,21
N92000002,Northern Ireland,nation,2021-11-27,13
N92000002,Northern Ireland,nation,2021-11-26,18
N92000002,Northern Ireland,nation,2021-11-25,17
N92000002,Northern Ireland,nation,2021-11-24,20
N92000002,Northern Ireland,nation,2021-11-23,20
N92000002,Northern Ireland,nation,2021-11-22,21
N92000002,Northern Ireland,nation,2021-11-21,15
N92000002,Northern Ireland,nation,2021-11-20,21
N92000002,Northern Ireland,nation,2021-11-19,26
N92000002,Northern Ireland,nation,2021-11-18,23
N92000002,Northern Ireland,nation,2021-11-17,24
N92000002,Northern Ireland,nation,2021-11-16,15
N92000002,Northern Ireland,nation,2021-11-15,21
N92000002,Northern Ireland,nation,2021-11-14,20
N92000002,Northern Ireland,nation,2021-11-13,27
N92000002,Northern Ireland,nation,2021-11-12,19
N92000002,Northern Ireland,nation,2021-11-11,17
N92000002,Northern Ireland,nation,2021-11-10,26
N92000002,Northern Ireland,nation,2021-11-09,25
N92000002,Northern Ireland,nation,2021-11-08,20
N92000002,Northern Ireland,nation,2021-11-07,18
N92000002,Northern Ireland,nation,2021-11-06,20
N92000002,Northern Ireland,nation,2021-11-05,22
N92000002,Northern Ireland,nation,2021-11-04,19
N92000002,Northern Ireland,nation,2021-11-03,21
N92000002,Northern Ireland,nation,2021-11-02,29
N92000002,Northern Ireland,nation,2021-11-01,18
N92000002,Northern Ireland,nation,2021-10-31,22
N92000002,Northern Ireland,nation,2021-10-30,18
N92000002,Northern Ireland,nation,2021-10-29,18
N92000002,Northern Ireland,nation,2021-10-28,28
N92000002,Northern Ireland,nation,2021-10-27,30
N92000002,Northern Ireland,nation,2021-10-26,21
N92000002,Northern Ireland,nation,2021-10-25,27
N92000002,Northern Ireland,nation,2021-10-24,16
N92000002,Northern Ireland,nation,2021-10-23,22
N92000002,Northern Ireland,nation,2021-10-22,16
N92000002,Northern Ireland,nation,2021-10-21,23
N92000002,Northern Ireland,nation,2021-10-20,22
N92000002,Northern Ireland,nation,2021-10-19,31
N92000002,Northern Ireland,nation,2021-10-18,27
N92000002,Northern Ireland,nation,2021-10-17,29
N92000002,Northern Ireland,nation,2021-10-16,16
N92000002,Northern Ireland,nation,2021-10-15,20
N92000002,Northern Ireland,nation,2021-10-14,16
N92000002,Northern Ireland,nation,2021-10-13,20
N92000002,Northern Ireland,nation,2021-10-12,28
N92000002,Northern Ireland,nation,2021-10-11,22
N92000002,Northern Ireland,nation,2021-10-10,12
N92000002,Northern Ireland,nation,2021-10-09,24
N92000002,Northern Ireland,nation,2021-10-08,24
N92000002,Northern Ireland,nation,2021-10-07,27
N92000002,Northern Ireland,nation,2021-10-06,26
